CpG,early_dbeta,later_dbeta,dbate_dif
cg20880234,0.003470288,0.095829436,-0.092359148
cg26354128,0.19733748,0.289691869,-0.092354389
cg11270806,0.081997726,0.174352005,-0.092354279
cg00846114,0.072639844,0.164897825,-0.092257981
cg20981219,0.083330945,0.175510139,-0.092179194
cg19809499,0.05003846,0.142204357,-0.092165897
cg07976359,0.076823601,0.168939816,-0.092116215
cg04723401,0.14270214,0.234783693,-0.092081553
cg10941424,0.089558255,0.181635481,-0.092077226
cg21985631,0.04313502,0.135168494,-0.092033474
cg03307401,0.30579594,0.397826663,-0.092030723
cg14008999,0.05762839,0.149628882,-0.092000492
cg11770663,0.045595675,0.137584311,-0.091988636
cg26511507,0.152944876,0.244879915,-0.091935039
cg18072802,0.066725117,0.158615029,-0.091889912
cg11914962,-0.083055153,0.008817898,-0.091873051
cg01765111,0.151514717,0.243376017,-0.0918613
cg22928016,0.098426802,0.190260682,-0.09183388
cg25602490,0.069303947,0.16111782,-0.091813873
cg03645865,0.184727496,0.276489741,-0.091762245
cg01135464,0.204525149,0.296287229,-0.09176208
cg02976723,0.048540492,0.14027162,-0.091731128
cg25322008,-0.096036327,-0.004335837,-0.09170049
cg21265439,0.096356649,0.188036868,-0.091680219
cg14981807,0.102343703,0.193996519,-0.091652816
cg07147364,0.098718703,0.190282245,-0.091563542
cg04536575,0.126303435,0.217833883,-0.091530448
cg21869055,0.307735098,0.399209861,-0.091474763
cg26224671,0.114101712,0.205526514,-0.091424802
cg07681728,0.010939309,0.102339908,-0.091400599
cg26987645,0.066257537,0.157634125,-0.091376588
cg21833366,-0.151308548,-0.059951067,-0.091357481
cg21160610,0.072404588,0.163747507,-0.091342919
cg17153568,0.130955887,0.222268761,-0.091312874
cg21610836,0.121978672,0.213264192,-0.09128552
cg05551979,-0.025409677,0.065757594,-0.091167271
cg23967742,0.057324665,0.148480541,-0.091155876
cg22325646,0.085286465,0.176441735,-0.09115527
cg08740524,0.039906692,0.130991789,-0.091085097
cg16802151,0.037736781,0.128786061,-0.09104928
cg02519751,0.174147506,0.265145091,-0.090997585
cg09628195,0.265620964,0.356592024,-0.09097106
cg16398329,0.171729993,0.262682567,-0.090952574
cg00257271,-0.053175087,0.037752967,-0.090928054
cg18714412,0.045880538,0.136795421,-0.090914883
cg08215918,0.024227287,0.11514055,-0.090913263
cg23727983,0.164266524,0.25516665,-0.090900126
cg25114913,0.108474618,0.199342,-0.090867382
cg25916282,0.276326381,0.367174711,-0.09084833
cg07921384,0.145131996,0.235976598,-0.090844602
cg13545212,0.078632971,0.169454856,-0.090821885
cg18397523,0.03466893,0.125464463,-0.090795533
cg19063061,0.213821678,0.304611133,-0.090789455
cg12027636,0.050706821,0.141477989,-0.090771168
cg20230721,0.03254815,0.123302386,-0.090754236
cg18581378,0.10380213,0.194553848,-0.090751718
cg09179211,0.041239719,0.131974263,-0.090734544
cg16971668,0.143745998,0.234474898,-0.0907289
cg00164235,0.009167194,0.099881213,-0.090714019
cg21217886,0.103776808,0.194489748,-0.09071294
cg02954212,0.029354971,0.120063158,-0.090708187
cg04362096,0.036663499,0.12736779,-0.090704291
cg21924571,0.078847244,0.169547386,-0.090700142
cg24316515,0.148839079,0.239496316,-0.090657237
cg16476975,0.363599857,0.45425227,-0.090652413
cg22348673,0.125569274,0.216213604,-0.09064433
cg00000165,0.241597014,0.332181297,-0.090584283
cg02241891,-0.097547983,-0.007011531,-0.090536452
cg09385093,0.071544689,0.162025628,-0.090480939
cg02532538,0.190891347,0.281351077,-0.09045973
cg14730445,0.044104329,0.134541433,-0.090437104
cg16206460,0.256164156,0.346599053,-0.090434897
cg25773620,0.006949728,0.097331315,-0.090381587
cg00530448,0.03623551,0.12659397,-0.09035846
cg11907262,0.026089384,0.116421663,-0.090332279
cg19471574,0.065315649,0.155620997,-0.090305348
cg05658487,0.014143991,0.104436468,-0.090292477
cg20925462,0.095075476,0.185351981,-0.090276505
cg10021668,0.050171149,0.140382445,-0.090211296
cg10981651,0.131610704,0.221788487,-0.090177783
cg01657186,0.113877532,0.204003853,-0.090126321
cg09892426,0.06916252,0.159287877,-0.090125357
cg02915593,0.053540726,0.143643808,-0.090103082
cg10140114,0.065079543,0.155176669,-0.090097126
cg00073003,0.062608894,0.152695123,-0.090086229
cg04627186,0.050522399,0.140575004,-0.090052605
cg17171215,0.178230299,0.268261401,-0.090031102
cg03893446,-0.011650518,0.07835273,-0.090003248
cg06633061,0.20923619,0.299225181,-0.089988991
cg26915774,0.091606016,0.181580079,-0.089974063
cg17306261,0.047828476,0.137777887,-0.089949411
cg10821845,0.112145671,0.202081036,-0.089935365
cg00802478,-0.042546647,0.047387483,-0.08993413
cg13180315,0.238839237,0.328750663,-0.089911426
cg24690231,0.065707495,0.155614735,-0.08990724
cg24795958,0.01840092,0.108306181,-0.089905261
cg15056773,0.159239994,0.249140145,-0.089900151
cg21686890,0.131576296,0.221453634,-0.089877338
cg03350186,0.113874607,0.203697548,-0.089822941
cg04583874,0.031243535,0.121048042,-0.089804507
cg01614883,0.16928763,0.259031847,-0.089744217
cg21095561,0.057436482,0.14710376,-0.089667278
cg24529280,0.114728634,0.204316799,-0.089588165
cg01413054,0.220366389,0.309915751,-0.089549362
cg23574802,0.027035396,0.116582931,-0.089547535
cg15665276,-0.09482372,-0.005283381,-0.089540339
cg07209634,0.317110783,0.406579991,-0.089469208
cg25612754,-0.089267479,0.000192249,-0.089459728
cg16234557,0.273733233,0.363150626,-0.089417393
cg15285250,0.213562943,0.302972959,-0.089410016
cg13565866,0.16314693,0.252500939,-0.089354009
cg00142106,0.107452088,0.19679662,-0.089344532
cg01822130,0.02962679,0.118919007,-0.089292217
cg23048399,0.051752926,0.140983672,-0.089230746
cg18891127,0.089091659,0.178319117,-0.089227458
cg13572511,0.137418061,0.22656379,-0.089145729
cg04480386,0.041038557,0.130070504,-0.089031947
cg27380429,0.074772649,0.163767406,-0.088994757
cg01518723,0.121575484,0.210565216,-0.088989732
cg05568490,0.038604789,0.127586305,-0.088981516
cg06797068,0.019716496,0.108641987,-0.088925491
cg16119835,0.104245632,0.193115502,-0.08886987
cg26833169,0.012811941,0.101672306,-0.088860365
cg10305311,0.272315531,0.361120957,-0.088805426
cg06394874,0.105318258,0.194104021,-0.088785763
cg00873533,0.068535756,0.157297604,-0.088761848
cg11464290,0.011604489,0.100319655,-0.088715166
cg06918467,0.144908973,0.233600482,-0.088691509
cg06712559,0.035519076,0.124204925,-0.088685849
cg25038283,0.071338209,0.160011868,-0.088673659
cg09224821,0.226083662,0.314626784,-0.088543122
cg02811627,0.114445479,0.202920755,-0.088475276
cg20410810,0.11339061,0.201834109,-0.088443499
cg07335294,0.269432289,0.357862144,-0.088429855
cg23651798,0.046007183,0.134423689,-0.088416506
cg12036633,-0.123169163,-0.034756138,-0.088413025
cg05743346,0.190032001,0.278419815,-0.088387814
cg00524900,-0.0577696,0.030583304,-0.088352904
cg17338430,0.194770709,0.283104314,-0.088333605
cg03898631,0.046525719,0.134827385,-0.088301666
cg16965558,0.176879874,0.265163935,-0.088284061
cg08218101,0.13403018,0.222302325,-0.088272145
cg07103093,0.076727865,0.164936177,-0.088208312
cg16283362,0.265848808,0.354012493,-0.088163685
cg03361164,0.194066709,0.282178585,-0.088111876
cg00074145,0.260469486,0.348548918,-0.088079432
cg08105965,0.109024032,0.197084105,-0.088060073
cg04989674,0.054669111,0.142717369,-0.088048258
cg15963417,0.417959819,0.505991495,-0.088031676
cg11621104,0.068045691,0.156019008,-0.087973317
cg17446739,0.006226491,0.094180299,-0.087953808
cg04690395,0.00655261,0.094484828,-0.087932218
cg27365535,0.162358839,0.250290448,-0.087931609
cg18344652,0.386321684,0.474213308,-0.087891624
cg09022993,0.082413854,0.170272106,-0.087858252
cg11112419,0.074802126,0.162654723,-0.087852597
cg09615224,0.128909319,0.216736439,-0.08782712
cg17353698,0.154457232,0.24226063,-0.087803398
cg23791611,0.023528559,0.111331858,-0.087803299
cg15128141,0.119015233,0.206811071,-0.087795838
cg26539455,0.065627487,0.153368512,-0.087741025
cg18351939,0.154011385,0.241721525,-0.08771014
cg08883066,0.035456688,0.123136133,-0.087679445
cg01881062,0.091941703,0.17959082,-0.087649117
cg15141592,0.079050545,0.166659457,-0.087608912
cg18582824,0.090241007,0.177796418,-0.087555411
cg22436123,0.074635364,0.162157155,-0.087521791
cg20329405,0.197071701,0.284546119,-0.087474418
cg21667116,0.014373857,0.101836366,-0.087462509
cg09408768,0.14706993,0.234469095,-0.087399165
cg14298966,0.017544492,0.104934805,-0.087390313
cg24557058,0.009718734,0.097075624,-0.08735689
cg08681869,0.009821871,0.097051994,-0.087230123
cg03221483,0.333475919,0.42059466,-0.087118741
cg26614816,0.142892277,0.230004521,-0.087112244
cg15222899,0.348601835,0.435714063,-0.087112228
cg01665212,0.109798855,0.19689821,-0.087099355
cg25339408,0.006626758,0.093641503,-0.087014745
cg13910493,0.064305404,0.151304077,-0.086998673
cg22623967,0.075135719,0.162087906,-0.086952187
cg05452524,0.448316458,0.535241764,-0.086925306
cg11631523,0.173616832,0.260532956,-0.086916124
cg18475643,0.175123184,0.262025403,-0.086902219
cg07701237,0.008283635,0.095165897,-0.086882262
cg18091615,0.092485981,0.179358675,-0.086872694
cg13399544,-0.005252821,0.081594948,-0.086847769
cg15825692,-0.00423998,0.082600157,-0.086840137
cg17421991,0.296792363,0.38358162,-0.086789257
cg18835582,0.114358595,0.201140426,-0.086781831
cg23953592,-0.11108379,-0.02430367,-0.08678012
cg22705746,0.04308203,0.12984,-0.08675797
cg09396959,0.042798318,0.1295391,-0.086740782
cg21144270,0.094340241,0.181075671,-0.08673543
cg23660896,0.016643337,0.103310719,-0.086667382
cg00984146,0.097881862,0.184548199,-0.086666337
cg20627174,0.155978416,0.242617607,-0.086639191
cg10249375,0.430692342,0.517294288,-0.086601946
cg25267285,0.047626779,0.134224527,-0.086597748
cg17272843,0.089817021,0.176382021,-0.086565
cg24866936,0.034482082,0.121041808,-0.086559726
cg09678971,0.1761874,0.262702348,-0.086514948
cg23720064,0.16587507,0.252347218,-0.086472148
cg09134794,0.223618247,0.310062718,-0.086444471
cg13258563,0.109117392,0.195552494,-0.086435102
cg20758982,0.00440549,0.090834797,-0.086429307
cg12444736,-0.063200654,0.023217753,-0.086418407
cg11907662,0.007256097,0.093628395,-0.086372298
cg00393798,0.030077412,0.11639702,-0.086319608
cg01857475,0.091857923,0.178143443,-0.08628552
cg13000082,0.448014927,0.534288753,-0.086273826
cg15497168,0.071680401,0.157944902,-0.086264501
cg05882938,0.071592243,0.157827805,-0.086235562
cg26963797,0.06836107,0.154570968,-0.086209898
cg22337605,0.107641617,0.193820798,-0.086179181
cg00354381,-0.072435628,0.013739278,-0.086174906
cg00331237,0.038778008,0.124931031,-0.086153023
cg06248480,0.257761132,0.343900675,-0.086139543
cg06798106,0.197644332,0.283772665,-0.086128333
cg05894970,0.111081558,0.197178631,-0.086097073
cg05467160,0.189410496,0.2754803,-0.086069804
cg00169373,0.007323219,0.093348458,-0.086025239
cg25571269,0.022513031,0.108516934,-0.086003903
cg11678027,0.203248506,0.289250507,-0.086002001
cg23161492,-0.073050561,0.012917098,-0.085967659
cg21770800,0.186241286,0.272148347,-0.085907061
cg11870560,0.09926509,0.185159496,-0.085894406
cg20072442,0.093822345,0.179695024,-0.085872679
cg13261713,0.097872826,0.18370438,-0.085831554
cg10776377,0.107046107,0.192827429,-0.085781322
cg21652958,0.069943317,0.155723312,-0.085779995
cg07783282,0.064941962,0.150716907,-0.085774945
cg05662684,0.03719144,0.122962297,-0.085770857
cg17482033,0.052028519,0.137784892,-0.085756373
cg06472476,0.132636081,0.218324508,-0.085688427
cg16375820,0.096991698,0.182634684,-0.085642986
cg24848602,0.078594931,0.164212293,-0.085617362
cg01942962,0.223439398,0.309008519,-0.085569121
cg22919370,0.012929889,0.098486827,-0.085556938
cg06740600,0.07870793,0.164233543,-0.085525613
cg13945749,-0.133912871,-0.048396468,-0.085516403
cg03851835,0.095196594,0.180699034,-0.08550244
cg04917197,0.095352984,0.180852688,-0.085499704
cg27635394,0.144729719,0.230137897,-0.085408178
cg25532099,0.151791153,0.23718822,-0.085397067
cg17231999,0.449901718,0.535253864,-0.085352146
cg17559156,-0.150438679,-0.065095768,-0.085342911
cg03433362,-0.120948287,-0.035614547,-0.08533374
cg02143877,0.185872716,0.271158913,-0.085286197
cg07034255,-0.07575791,0.009499082,-0.085256992
cg03851965,-0.129542253,-0.044360936,-0.085181317
cg25160286,0.032748506,0.117902653,-0.085154147
cg07547000,0.08584607,0.170983193,-0.085137123
cg13046832,0.180777574,0.265886861,-0.085109287
cg08089513,-0.007680122,0.0774191,-0.085099222
cg13861524,0.011418858,0.09649116,-0.085072302
cg25657187,0.119825496,0.204863808,-0.085038312
cg16655883,0.072719171,0.157740024,-0.085020853
cg08850461,0.262253167,0.347260835,-0.085007668
cg18235734,0.365520038,0.450522007,-0.085001969
cg25574024,0.080773815,0.165695498,-0.084921683
cg12492087,0.20555448,0.290462274,-0.084907794
cg14733048,0.089201271,0.174087513,-0.084886242
cg24804948,0.09484236,0.17967942,-0.08483706
cg22152728,0.209377991,0.294212989,-0.084834998
cg06794543,0.23390469,0.318728393,-0.084823703
cg27210464,0.154660742,0.239435333,-0.084774591
cg05950157,-0.032243678,0.05252292,-0.084766598
cg03991512,0.01482675,0.09956123,-0.08473448
cg08139238,0.065863497,0.150596411,-0.084732914
cg21572621,0.06766861,0.152370009,-0.084701399
cg03800844,-0.15979682,-0.075117984,-0.084678836
cg21228517,0.109409971,0.194086757,-0.084676786
cg12570712,0.074037924,0.158676362,-0.084638438
cg00419564,0.072757738,0.157386046,-0.084628308
cg19046725,0.088221941,0.172804226,-0.084582285
cg07719492,0.265391414,0.349970895,-0.084579481
cg10533159,-0.110117591,-0.025549592,-0.084567999
cg20803547,0.010671282,0.095206941,-0.084535659
cg03880173,0.167459874,0.251983803,-0.084523929
cg20234976,0.037454267,0.121955714,-0.084501447
cg17246714,0.056184998,0.140662283,-0.084477285
cg21385746,-0.095821347,-0.011362918,-0.084458429
cg27241190,0.024655458,0.109072987,-0.084417529
cg22757399,0.1155185,0.199915713,-0.084397213
cg26140394,0.057584299,0.141949598,-0.084365299
cg07863022,0.295598915,0.379918164,-0.084319249
cg10779423,0.060426813,0.144697762,-0.084270949
cg02017926,0.044051577,0.128284438,-0.084232861
cg21217093,0.075756416,0.159960404,-0.084203988
cg26839871,0.137199778,0.22134052,-0.084140742
cg01897562,0.040621574,0.124731638,-0.084110064
cg01151135,0.113052214,0.197151935,-0.084099721
cg26588812,0.049551342,0.133627425,-0.084076083
cg22193247,0.100117546,0.184171254,-0.084053708
cg01104724,0.020895142,0.104930598,-0.084035456
cg25501930,-0.044349948,0.039665983,-0.084015931
cg10819495,0.124491679,0.208495112,-0.084003433
cg08836542,0.151000937,0.234998836,-0.083997899
cg15673034,0.41637754,0.500366271,-0.083988731
cg05160678,0.024729686,0.108676153,-0.083946467
cg25668236,0.051597172,0.135538587,-0.083941415
cg06515159,0.098023572,0.181963737,-0.083940165
cg14932124,-0.102532377,-0.018602414,-0.083929963
cg11877251,0.073738046,0.15765152,-0.083913474
cg01911613,-0.002820019,0.081075543,-0.083895562
cg25848076,0.1496952,0.233555071,-0.083859871
cg10895922,0.121895018,0.20575291,-0.083857892
cg19091403,0.070282185,0.154096597,-0.083814412
cg22135752,0.238654667,0.322447356,-0.083792689
cg12498088,0.078836689,0.162617211,-0.083780522
cg19186145,0.371832557,0.455521422,-0.083688865
cg08309529,0.189183708,0.272867255,-0.083683547
cg13859433,0.009913183,0.093588348,-0.083675165
cg12166520,0.085858439,0.169521018,-0.083662579
cg02144933,0.387992816,0.471654041,-0.083661225
cg00384539,0.315785391,0.399443053,-0.083657662
cg14116122,0.235166896,0.318812118,-0.083645222
cg13875120,0.459070633,0.542664557,-0.083593924
cg10523671,0.141711609,0.225275727,-0.083564118
cg05942574,0.0762313,0.159776136,-0.083544836
cg27089768,0.117314045,0.200851188,-0.083537143
cg06054272,-0.090409182,-0.006872182,-0.083537
cg05306310,0.031194607,0.114716596,-0.083521989
cg08900101,0.095253801,0.178765214,-0.083511413
cg01901107,0.004017534,0.087511463,-0.083493929
cg16275739,0.144477904,0.227958888,-0.083480984
cg08382235,0.118742319,0.202219776,-0.083477457
cg20152430,0.050734699,0.13420725,-0.083472551
cg07525003,0.212485147,0.295935662,-0.083450515
cg13883721,0.097178413,0.180608545,-0.083430132
cg13554818,0.018249609,0.101667572,-0.083417963
cg26354493,0.26594235,0.349320675,-0.083378325
cg23845770,0.038546234,0.121885505,-0.083339271
cg11071960,0.113413745,0.196752972,-0.083339227
cg18547942,0.011332701,0.094641739,-0.083309038
cg05475524,0.338431496,0.421737216,-0.08330572
cg13894046,0.09670215,0.179996289,-0.083294139
cg11513637,0.040933675,0.124211255,-0.08327758
cg06892726,0.323773449,0.406997617,-0.083224168
cg09253581,0.036427209,0.119601821,-0.083174612
cg26524263,0.273816532,0.356984105,-0.083167573
cg17096289,0.064970496,0.148127788,-0.083157292
cg14526047,0.053820897,0.136956951,-0.083136054
cg08854834,0.1441139,0.227246667,-0.083132767
cg24629122,0.040577973,0.123677102,-0.083099129
cg03572772,0.205682391,0.288775025,-0.083092634
cg04902729,0.225434879,0.308479207,-0.083044328
cg11023900,0.19065718,0.273700236,-0.083043056
cg26595278,0.135506217,0.218506502,-0.083000285
cg05555207,0.126089754,0.209035908,-0.082946154
cg10446869,0.034837562,0.117727887,-0.082890325
cg02113429,0.135915089,0.218778614,-0.082863525
cg08217024,0.221689438,0.304515765,-0.082826327
cg02473540,0.022993937,0.10579624,-0.082802303
cg17183546,0.038654282,0.121431097,-0.082776815
cg13320291,0.170501248,0.253250564,-0.082749316
cg06836319,-0.105800369,-0.023074578,-0.082725791
cg27522060,0.079983069,0.162696018,-0.082712949
cg26650731,0.137498222,0.220204578,-0.082706356
cg22728551,0.058750827,0.141431707,-0.08268088
cg27474957,0.100128655,0.182784313,-0.082655658
cg13870866,0.150909254,0.233555216,-0.082645962
cg12458913,0.017935139,0.100531735,-0.082596596
cg00829961,0.112473217,0.195064563,-0.082591346
cg05758861,0.163653753,0.246227455,-0.082573702
cg23842170,0.040597781,0.123165609,-0.082567828
cg02717150,0.030887143,0.113398487,-0.082511344
cg02616405,0.057120317,0.139624393,-0.082504076
cg02326568,0.076499633,0.158976132,-0.082476499
cg00743354,-0.14659141,-0.064124402,-0.082467008
cg04528060,0.396019216,0.478460784,-0.082441568
cg10067737,-0.134477323,-0.052036557,-0.082440766
cg25223634,0.162306052,0.244739717,-0.082433665
cg19714132,0.120354979,0.202777564,-0.082422585
cg17657322,-0.093730499,-0.011360606,-0.082369893
cg21195256,0.313042632,0.395396312,-0.08235368
cg13535626,0.14343764,0.225765098,-0.082327458
cg11086764,0.108668946,0.190970842,-0.082301896
cg02881158,0.161073159,0.243360476,-0.082287317
cg09663530,-0.007596078,0.074662148,-0.082258226
cg01144286,0.033241573,0.115420517,-0.082178944
cg09548051,0.127293574,0.209470538,-0.082176964
cg02881570,0.05783437,0.140001143,-0.082166773
cg15264162,-0.103546904,-0.021385905,-0.082160999
cg27160578,0.034774999,0.116877713,-0.082102714
cg06885524,0.082342833,0.164427721,-0.082084888
cg27393010,0.399796737,0.481875906,-0.082079169
