CpG,early_dbeta,later_dbeta,dbate_dif
cg00765992,-0.061286647,-0.128455965,0.067169318
cg21780600,-0.081658204,-0.148757376,0.067099172
cg01584103,-0.046188634,-0.113286152,0.067097518
cg17247122,-0.071645734,-0.138685549,0.067039815
cg20620783,-0.132272662,-0.19929476,0.067022098
cg26709234,-0.029650177,-0.096670536,0.067020359
cg05886671,0.106384828,0.039379664,0.067005164
cg16556696,-0.161500129,-0.228495954,0.066995825
cg01771096,-0.085210074,-0.152154782,0.066944708
cg14337785,-0.061562368,-0.128490462,0.066928094
cg19901523,-0.153919231,-0.22084637,0.066927139
cg20197622,-0.084343812,-0.151234916,0.066891104
cg01916237,0.056445122,-0.010430439,0.066875561
cg13038560,-0.165304689,-0.232171061,0.066866372
cg04498110,-0.165162607,-0.231980867,0.06681826
cg06715136,0.079477442,0.012696045,0.066781397
cg04206484,-0.042067578,-0.108842853,0.066775275
cg16357179,-0.157585207,-0.224313908,0.066728701
cg17715141,0.165677469,0.098991396,0.066686073
cg04797170,0.281013609,0.214384752,0.066628857
cg18287067,-0.05557478,-0.122130705,0.066555925
cg19393677,0.002909669,-0.063635849,0.066545518
cg09614876,-0.036926473,-0.103467042,0.066540569
cg21534264,0.12585683,0.059326742,0.066530088
cg19194095,-0.077250464,-0.143748346,0.066497882
cg27578381,-0.056932685,-0.123423513,0.066490828
cg26883963,-0.03690122,-0.103366975,0.066465755
cg23905164,-0.061579337,-0.128002839,0.066423502
cg24026212,-0.110881312,-0.17720515,0.066323838
cg13208151,-0.045382773,-0.111691325,0.066308552
cg24817358,-0.127311175,-0.193576026,0.066264851
cg23391664,-0.067113575,-0.13336169,0.066248115
cg03764134,-0.071569349,-0.137746024,0.066176675
cg25756688,0.092340679,0.026242821,0.066097858
cg11564275,-0.059654007,-0.125722887,0.06606888
cg02237540,-0.096145053,-0.162209187,0.066064134
cg09799983,0.407352507,0.341301571,0.066050936
cg04741284,0.103189388,0.037140884,0.066048504
cg12176463,-0.02653767,-0.092573046,0.066035376
cg00508334,0.189309373,0.123301116,0.066008257
cg23949362,-0.048018137,-0.114020129,0.066001992
cg14101193,0.121978103,0.055984625,0.065993478
cg12085119,-0.001175103,-0.067102831,0.065927728
cg03138124,-0.034266094,-0.100192894,0.0659268
cg13138043,-0.069514536,-0.135404372,0.065889836
cg20075700,-0.036803438,-0.102689076,0.065885638
cg10379687,-0.105896429,-0.171768065,0.065871636
cg14578895,-0.076779938,-0.142645486,0.065865548
cg27196999,-0.218392992,-0.284221118,0.065828126
cg20388471,-0.027037012,-0.092830888,0.065793876
cg25939809,-0.062852441,-0.128639676,0.065787235
cg14328641,0.053998716,-0.011777913,0.065776629
cg02821871,0.000969818,-0.064782231,0.065752049
cg02231066,0.152384506,0.086760351,0.065624155
cg25125450,-0.129092281,-0.194710608,0.065618327
cg02757516,-0.142154385,-0.207747226,0.065592841
cg04262140,0.009984662,-0.055585375,0.065570037
cg08508335,-0.144435276,-0.209973816,0.06553854
cg13231680,-0.081178349,-0.14670366,0.065525311
cg18172829,-0.106014823,-0.171518991,0.065504168
cg20170777,-0.201543644,-0.267010108,0.065466464
cg24597512,-0.204627695,-0.270075703,0.065448008
cg07800208,-0.036361134,-0.101766603,0.065405469
cg21844669,-0.003483311,-0.068877345,0.065394034
cg22937632,-0.130298394,-0.195668388,0.065369994
cg12308746,0.078620105,0.013302379,0.065317726
cg25402228,-0.024230926,-0.089536214,0.065305288
cg06703469,-0.091028756,-0.156318478,0.065289722
cg18918116,-0.115341754,-0.180627723,0.065285969
cg11034781,-0.181812566,-0.247089294,0.065276728
cg06298519,0.088842471,0.023627759,0.065214712
cg15139182,-0.06893628,-0.134148845,0.065212565
cg25620901,-0.066781872,-0.131989134,0.065207262
cg08486180,-0.161396254,-0.226571598,0.065175344
cg09505145,-0.125624387,-0.19076033,0.065135943
cg03463818,-0.144587016,-0.209721043,0.065134027
cg00060061,-0.030786307,-0.095912449,0.065126142
cg19485539,0.112244148,0.047157815,0.065086333
cg08590987,-0.027306109,-0.092385535,0.065079426
cg24452765,-0.105625367,-0.170699997,0.06507463
cg09966364,0.096679162,0.031609501,0.065069661
cg03935729,-0.14111483,-0.206184288,0.065069458
cg05976231,-0.083852012,-0.148841713,0.064989701
cg14046074,-0.039681342,-0.10466049,0.064979148
cg10672343,-0.026640359,-0.091591801,0.064951442
cg22838003,-0.095614225,-0.160560068,0.064945843
cg08738430,0.101580196,0.036646441,0.064933755
cg14879241,-0.054714928,-0.119586447,0.064871519
cg03506033,0.11165253,0.046791767,0.064860763
cg04410710,-0.05804563,-0.122854616,0.064808986
cg21619594,-0.037270925,-0.102062057,0.064791132
cg12979234,-0.014188382,-0.078952537,0.064764155
cg11726074,-0.042609426,-0.107362236,0.06475281
cg01164334,-0.101213736,-0.165955118,0.064741382
cg07870920,-0.012037727,-0.076768659,0.064730932
cg14337339,0.311802382,0.247085945,0.064716437
cg05802704,-0.037601753,-0.102263687,0.064661934
cg11342941,-0.138643279,-0.203217128,0.064573849
cg12173114,-0.077515086,-0.142069269,0.064554183
cg09031776,-0.007430645,-0.071894314,0.064463669
cg25325094,-0.070219733,-0.134683344,0.064463611
cg27005118,-0.14379691,-0.208256121,0.064459211
cg02078517,-0.148046251,-0.212474209,0.064427958
cg19074340,0.074321368,0.009920235,0.064401133
cg16201883,-0.086405394,-0.150805724,0.06440033
cg14679607,-0.058345639,-0.122745435,0.064399796
cg18221862,0.034756608,-0.029613575,0.064370183
cg18795786,-0.062657915,-0.127016932,0.064359017
cg09243811,-0.031114878,-0.095471124,0.064356246
cg09699015,0.116771921,0.052417568,0.064354353
cg07604589,-0.029669726,-0.093985323,0.064315597
cg00245192,0.086200241,0.021891803,0.064308438
cg22361435,-0.024643304,-0.088932066,0.064288762
cg25940523,-0.079057875,-0.14330014,0.064242265
cg13726644,-0.074323223,-0.138563616,0.064240393
cg11738208,-0.197334863,-0.261514002,0.064179139
cg16967068,-0.014365222,-0.078537704,0.064172482
cg18449050,-0.095026564,-0.159191826,0.064165262
cg18403551,0.078059584,0.013920399,0.064139185
cg15469709,0.083413945,0.019308121,0.064105824
cg13185005,-0.260750176,-0.324828789,0.064078613
cg21324010,-0.019490159,-0.083563949,0.06407379
cg15835817,0.220392011,0.156372466,0.064019545
cg04946506,-0.151052788,-0.215069783,0.064016995
cg09195805,-0.022895027,-0.086881207,0.06398618
cg26659834,-0.043245139,-0.107207025,0.063961886
cg24087743,0.155096451,0.091145319,0.063951132
cg26785220,0.142686502,0.078752354,0.063934148
cg27167642,0.116107487,0.052174874,0.063932613
cg11526928,0.113492926,0.049574339,0.063918587
cg07723599,-0.0487826,-0.112693806,0.063911206
cg03764364,-0.110846339,-0.174749017,0.063902678
cg08200691,-0.07603778,-0.139928952,0.063891172
cg22578425,-0.251924183,-0.315794094,0.063869911
cg11553618,-0.127568845,-0.191388982,0.063820137
cg17022830,-0.069303536,-0.133105315,0.063801779
cg12897942,0.081255679,0.017458546,0.063797133
cg19275890,-0.047278011,-0.110947556,0.063669545
cg11468193,0.05690917,-0.006732105,0.063641275
cg17316078,-0.147641244,-0.211278664,0.06363742
cg09232851,-0.118178052,-0.181785209,0.063607157
cg03827327,-0.08833505,-0.151896904,0.063561854
cg10351418,-0.108519654,-0.172064785,0.063545131
cg09246203,-0.095028331,-0.158565855,0.063537524
cg07992659,-0.050381989,-0.113857559,0.06347557
cg14024243,-0.131557662,-0.195010051,0.063452389
cg11116300,-0.111593437,-0.175032713,0.063439276
cg08198540,-0.115901018,-0.179321154,0.063420136
cg01771065,-0.083358974,-0.146764135,0.063405161
cg16158863,0.284936294,0.221532368,0.063403926
cg07759903,-0.080223256,-0.143520406,0.06329715
cg02416536,-0.215857021,-0.279119259,0.063262238
cg06295987,-0.095194526,-0.158437909,0.063243383
cg15401332,-0.057572233,-0.120776383,0.06320415
cg22899422,-0.058175817,-0.121375966,0.063200149
cg01660346,-0.002975066,-0.066171318,0.063196252
cg14492302,-0.041301471,-0.104441772,0.063140301
cg26893600,-0.091390617,-0.154515494,0.063124877
cg08056755,-0.036196488,-0.099309852,0.063113364
cg11558875,-0.077948497,-0.141061637,0.06311314
cg06533700,-0.072566209,-0.135662152,0.063095943
cg20793897,-0.178591223,-0.241676974,0.063085751
cg05289253,0.137699025,0.074617239,0.063081786
cg20141359,-0.020658573,-0.083734193,0.06307562
cg13998988,0.001584591,-0.061486378,0.063070969
cg19857541,-0.017569811,-0.08061719,0.063047379
cg14159007,-0.055894553,-0.118929811,0.063035258
cg26329178,0.160022452,0.097009881,0.063012571
cg13293885,-0.107799546,-0.170806238,0.063006692
cg13645049,-0.157136313,-0.220095698,0.062959385
cg00748427,-0.16901843,-0.231952522,0.062934092
cg15328703,-0.135904766,-0.198824701,0.062919935
cg05514401,-0.027869292,-0.09077218,0.062902888
cg26989103,-0.065968479,-0.128845949,0.06287747
cg10358939,-0.114989161,-0.177813304,0.062824143
cg07012898,-0.070039282,-0.132834824,0.062795542
cg25370753,-0.007708218,-0.070481584,0.062773366
cg03456213,0.25335792,0.190594338,0.062763582
cg20723705,-0.085524617,-0.148251519,0.062726902
cg16925177,-0.178556212,-0.24126468,0.062708468
cg13978689,-0.094035666,-0.156725925,0.062690259
cg11346901,-0.14888383,-0.211571337,0.062687507
cg04292660,-0.040759398,-0.103446031,0.062686633
cg10576232,-0.033174061,-0.095853696,0.062679635
cg00225830,0.040017342,-0.022627154,0.062644496
cg15921535,-0.061495507,-0.124090147,0.06259464
cg00639447,-0.129838305,-0.192417704,0.062579399
cg11090364,0.07649973,0.013931069,0.062568661
cg02245119,0.051016839,-0.011533539,0.062550378
cg12428378,-0.177958435,-0.240504059,0.062545624
cg04414975,-0.119083553,-0.181618314,0.062534761
cg18114040,0.003606974,-0.058921785,0.062528759
cg16009988,-0.0634021,-0.125901731,0.062499631
cg04430582,-0.028986662,-0.091458958,0.062472296
cg10801143,-0.145613834,-0.208055407,0.062441573
cg00549566,0.049748181,-0.012602906,0.062351087
cg01427630,-0.176716969,-0.239056516,0.062339547
cg21136443,-0.10315007,-0.165410935,0.062260865
cg19738904,-0.031644268,-0.093904939,0.062260671
cg03527683,-0.110494208,-0.172733068,0.06223886
cg27428551,-0.001736721,-0.063953815,0.062217094
cg16065922,0.270195304,0.208065762,0.062129542
cg03187125,-0.037653153,-0.099769247,0.062116094
cg05261592,-0.093014976,-0.155126064,0.062111088
cg19223521,-0.177576696,-0.239635904,0.062059208
cg25469406,-0.001744848,-0.063789062,0.062044214
cg18792131,0.13617142,0.074135927,0.062035493
cg16366809,0.084891846,0.022859692,0.062032154
cg00800109,-0.089238014,-0.151244425,0.062006411
cg00052665,-0.128024479,-0.190017201,0.061992722
cg23319104,-0.065732017,-0.127720917,0.0619889
cg26389913,-0.172179461,-0.23416412,0.061984659
cg18305128,-0.074398126,-0.136320967,0.061922841
cg08188069,-0.215467615,-0.277386636,0.061919021
cg21578543,-0.202644135,-0.264545534,0.061901399
cg04880618,0.37985209,0.31796117,0.06189092
cg00134787,-0.153183519,-0.215068908,0.061885389
cg22779039,-0.047910975,-0.109774394,0.061863419
cg12350407,-0.011700231,-0.073547159,0.061846928
cg24792682,0.085567662,0.023732819,0.061834843
cg06090895,-0.126499718,-0.188330821,0.061831103
cg01651915,-0.202286419,-0.264103508,0.061817089
cg12860254,-0.094350554,-0.156145226,0.061794672
cg09236311,-0.120053769,-0.181822599,0.06176883
cg12921481,-0.15768715,-0.219440606,0.061753456
cg03265969,-0.173664218,-0.235413679,0.061749461
cg20637609,0.059917836,-0.001803468,0.061721304
cg23519637,-0.035659766,-0.097368012,0.061708246
cg00979076,0.052301035,-0.009388425,0.06168946
cg00486525,-0.237054837,-0.298744007,0.06168917
cg15848714,-0.130962025,-0.192645101,0.061683076
cg06282863,-0.020835276,-0.082513851,0.061678575
cg21931717,0.097072419,0.035394607,0.061677812
cg19632236,0.134526237,0.072862309,0.061663928
cg02519263,-0.021951349,-0.083554785,0.061603436
cg09491897,0.038242745,-0.023357479,0.061600224
cg01080713,0.029038262,-0.03255524,0.061593502
cg01346152,0.053896666,-0.007614498,0.061511164
cg10423307,-0.076322828,-0.137831948,0.06150912
cg08662619,-0.001638882,-0.063130866,0.061491984
cg05039893,-0.08948403,-0.150967201,0.061483171
cg18770029,0.018665091,-0.042806734,0.061471825
cg08480458,0.275648975,0.21419642,0.061452555
cg22953407,-0.044324671,-0.105775203,0.061450532
cg27389322,0.154266344,0.09283054,0.061435804
cg19737540,-0.051166119,-0.112576491,0.061410372
cg26598831,-0.24920895,-0.310594436,0.061385486
cg06346857,-0.193237869,-0.254603404,0.061365535
cg22873324,-0.018739838,-0.080089262,0.061349424
cg16313485,-0.054888936,-0.116232311,0.061343375
cg10593713,-0.116713191,-0.17801663,0.061303439
cg21731375,-0.170228447,-0.231505883,0.061277436
cg00360414,0.127876956,0.06663009,0.061246866
cg09644332,-0.045023693,-0.106255153,0.06123146
cg07428136,0.16071068,0.099513945,0.061196735
cg06173319,0.085423326,0.024261224,0.061162102
cg08965235,0.410966761,0.349809697,0.061157064
cg27399031,-0.056180157,-0.117335994,0.061155837
cg19985041,-0.017953553,-0.079040711,0.061087158
cg19092045,-0.160195596,-0.221220913,0.061025317
cg08881585,-0.057426359,-0.11844739,0.061021031
cg21885046,0.073647081,0.012637226,0.061009855
cg26835675,-0.05831397,-0.119206217,0.060892247
cg16095551,-0.116132761,-0.177021905,0.060889144
cg25821785,0.337848538,0.276971415,0.060877123
cg10732215,0.05414537,-0.006713101,0.060858471
cg03898365,-0.197775416,-0.258631801,0.060856385
cg11267630,0.191622104,0.130772567,0.060849537
cg05536286,-0.085465253,-0.146313295,0.060848042
cg16850173,0.082300638,0.02145426,0.060846378
cg13989810,-0.062008539,-0.122833518,0.060824979
cg09579623,-0.104407723,-0.165211038,0.060803315
cg26272425,-0.004838903,-0.06562511,0.060786207
cg24935655,-0.11948993,-0.180231636,0.060741706
cg15963095,-0.041405446,-0.102109012,0.060703566
cg11342331,0.138067927,0.077379109,0.060688818
cg14690980,-0.002567449,-0.063231606,0.060664157
cg20709888,0.01448564,-0.046169526,0.060655166
cg25150021,-0.038433442,-0.099080935,0.060647493
cg25199575,-0.064193886,-0.124837996,0.06064411
cg24203542,0.009112549,-0.051527033,0.060639582
cg23028721,0.011177676,-0.049448562,0.060626238
cg24765446,-0.032658392,-0.093280796,0.060622404
cg16136916,-0.143363391,-0.203981757,0.060618366
cg11721554,-0.178036104,-0.238585723,0.060549619
cg11054911,-0.017659502,-0.078184741,0.060525239
cg19368844,-0.009375238,-0.069894188,0.06051895
cg05656990,-0.119760122,-0.180278191,0.060518069
cg21224025,-0.05360398,-0.11410103,0.06049705
cg21164813,-0.020698812,-0.08117876,0.060479948
cg19247310,-0.182496231,-0.242951224,0.060454993
cg01799075,0.001252244,-0.059184605,0.060436849
cg21519092,-0.021595776,-0.08192428,0.060328504
cg26789888,0.012127899,-0.048191829,0.060319728
cg27127090,0.111601068,0.051301545,0.060299523
cg22812030,-0.077719902,-0.138007443,0.060287541
cg06713675,0.044311961,-0.015961376,0.060273337
cg11073382,-0.097296624,-0.157543465,0.060246841
cg19118904,-0.249619976,-0.309831765,0.060211789
cg10700435,-0.044376984,-0.104588128,0.060211144
cg15750941,-0.073466367,-0.133673505,0.060207138
cg11002119,-0.030385008,-0.090584135,0.060199127
cg25109508,0.006348777,-0.053830251,0.060179028
cg03794840,0.049933435,-0.010205673,0.060139108
cg26922483,-0.075432651,-0.135552836,0.060120185
cg25590438,-0.153039039,-0.213150298,0.060111259
cg22404498,0.016150141,-0.043957762,0.060107903
cg05740157,-0.042535608,-0.102636769,0.060101161
cg11770920,-0.098761305,-0.158814842,0.060053537
cg15769840,-0.102567842,-0.162608887,0.060041045
cg00691081,-0.149543561,-0.209564749,0.060021188
cg18771577,-0.024830811,-0.084848791,0.06001798
cg08360638,-0.002226955,-0.062191916,0.059964961
cg18147048,-0.019367024,-0.07933033,0.059963306
cg04993290,0.04857356,-0.011365708,0.059939268
cg13782274,-0.086077074,-0.145985822,0.059908748
cg13739659,-0.006438074,-0.066339459,0.059901385
cg17035899,0.084617751,0.024731192,0.059886559
cg14147184,0.194546765,0.134668905,0.05987786
cg06166885,-0.046881526,-0.106730814,0.059849288
cg09009466,-0.13498079,-0.194820212,0.059839422
cg13633305,-0.073284643,-0.133106814,0.059822171
cg21347347,-0.077307074,-0.137128713,0.059821639
cg14761514,-0.095914355,-0.155728119,0.059813764
cg00630958,0.163820656,0.104033455,0.059787201
cg10182697,0.079500335,0.019742144,0.059758191
cg12668309,0.230865089,0.171118482,0.059746607
cg16298612,-0.085500703,-0.145242837,0.059742134
cg13167816,0.087813582,0.028084778,0.059728804
cg24956533,-0.150212422,-0.209922825,0.059710403
cg22924015,-0.067095019,-0.126787918,0.059692899
cg25318301,0.1726965,0.11302957,0.05966693
cg08768048,-0.003450126,-0.063099491,0.059649365
cg10002131,-0.151777784,-0.211399572,0.059621788
cg01145442,-0.127049627,-0.186658295,0.059608668
cg23244463,-0.189076641,-0.248640559,0.059563918
cg25266281,-0.170090957,-0.229631259,0.059540302
cg07307994,-0.129539693,-0.189063888,0.059524195
cg19972272,0.022084807,-0.037397397,0.059482204
cg24498031,0.097488479,0.038026475,0.059462004
cg09991710,-0.051380522,-0.110834462,0.05945394
cg18677812,-0.156698162,-0.216141232,0.05944307
cg04094193,-0.163134106,-0.222515665,0.059381559
cg25693317,-0.10059327,-0.15996741,0.05937414
cg10219850,-0.055282638,-0.114656529,0.059373891
cg12513352,-0.04841059,-0.107784014,0.059373424
cg17383778,0.088859492,0.029506099,0.059353393
cg01004056,0.160410881,0.101075549,0.059335332
cg05865548,-0.152844788,-0.212175799,0.059331011
cg05557110,-0.083924195,-0.143250091,0.059325896
cg12071775,-0.026217703,-0.085519767,0.059302064
cg20980271,-0.066587509,-0.125867422,0.059279913
cg07545846,-0.039372431,-0.098647859,0.059275428
cg09319475,-0.113820527,-0.173037993,0.059217466
cg25003922,-0.052068593,-0.111209475,0.059140882
cg12690978,-0.0564208,-0.115555956,0.059135156
cg04086012,-0.104400632,-0.163534929,0.059134297
cg15783466,-0.002866792,-0.061995773,0.059128981
cg18834338,0.078693375,0.019567283,0.059126092
cg23937993,0.074900467,0.015806621,0.059093846
cg05292478,-0.067731956,-0.12679207,0.059060114
cg09746261,-0.22104438,-0.280019426,0.058975046
cg19507267,-0.103729448,-0.162692554,0.058963106
cg21237837,-0.060453852,-0.119415491,0.058961639
cg25019567,-0.168504899,-0.227431962,0.058927063
cg05816993,-0.197928896,-0.256834466,0.05890557
cg18560366,-0.140999729,-0.19990185,0.058902121
cg17443753,-0.009912627,-0.068810443,0.058897816
cg03970609,-0.019293972,-0.078179514,0.058885542
cg05350411,0.161116728,0.102237082,0.058879646
cg23581700,-0.078909135,-0.137787957,0.058878822
cg27158462,-0.269948286,-0.328824453,0.058876167
cg07177174,-0.100891554,-0.159750046,0.058858492
cg01388649,0.111028785,0.052177008,0.058851777
cg03365937,0.023223374,-0.035602491,0.058825865
cg20161976,0.032204783,-0.026615838,0.058820621
cg14030055,0.154266453,0.095452281,0.058814172
cg11671670,0.173804813,0.115017767,0.058787046
cg07647717,-0.020959884,-0.079704623,0.058744739
cg00847309,-0.091167336,-0.149911663,0.058744327
cg15746253,-0.166709502,-0.225427779,0.058718277
cg01130056,-0.030967054,-0.089659298,0.058692244
cg26622537,-0.182414225,-0.241106223,0.058691998
cg10302781,-0.108633969,-0.167298016,0.058664047
cg07721042,-0.04343887,-0.102097005,0.058658135
