CpG,logFC,AveExpr,t,P.Value,adj.P.Val,B,Normal_AVG,Tumor_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,gene,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10,dbeta
cg17952826,0.0437508997504585,0.729557260215557,3.11160486930766,0.0019564143977545,0.0049600900247814,-3.10370939442197,0.689740793895896,0.733491693646354,0.0437508997504584,6,160182184,R,II,ACAT2,TSS1500,shore,TSS1500-shore,chr6:160182429-160183770,,,,,,0.0473443553748195
cg18909469,-0.0090801113830302,0.0339099332969373,-4.60225789701729,5.18415367289106e-06,2.01873981214158e-05,2.49271866624296,0.042173487900918,0.0330933765178878,-0.0090801113830302,17,43212835,R,I,ACBD4,TSS200,shelf,TSS200-shelf,chr17:43209347-43210746,,,,,,-0.0069578985134011
cg15286905,0.0182927573140972,0.0768783642191415,2.624898396231,0.0089062935911206,0.0194763371220081,-4.47979022587642,0.060230639037607,0.0785233963517042,0.0182927573140972,10,27530250,R,II,ACBD5,TSS1500,shore,TSS1500-shore,chr10:27530938-27531363,,,,,,0.0106198858157934
cg02524277,-0.0058056348734069,0.100426474865578,-3.17527295577807,0.0015800020695624,0.0040812163808996,-2.90698637359029,0.105710020271952,0.0999043853985453,-0.0058056348734068,10,15130899,F,I,ACBD7,TSS200,island,TSS200-island,chr10:15130386-15130913,,,,,,-0.0039716861484901
cg24613080,0.345354070848744,0.502802363872284,16.6910965688975,5.50981572539143e-51,1.77164121792383e-47,104.996182822034,0.188505313783319,0.533859384632063,0.345354070848745,17,32484035,R,I,ACCN1,TSS1500,island,TSS1500-island,chr17:32484007-32484280,,True,,,,0.4308629071218471
cg01106572,0.267963202185575,0.63861546346292,14.4392610162764,2.3521491000374e-40,8.95637907064341e-38,80.6216499097735,0.394749671545831,0.662712873731407,0.267963202185576,7,150744384,F,I,ACCN3,TSS1500,shore,TSS1500-shore,chr7:150746002-150746381,True,True,,,,0.3117665793571439
cg04114655,-0.0787441951186291,0.67388277177595,-4.61706558147331,4.84050440235452e-06,1.89277714006775e-05,2.55848775613366,0.745545654383911,0.666801459265282,-0.0787441951186286,2,220377593,R,II,ACCN4,TSS1500,shore,TSS1500-shore,chr2:220377743-220377946,,True,,,,-0.0806141979835382
cg05385306,0.123829050422078,0.651472487319035,5.94151672126259,4.9885543040183e-09,2.78263310590001e-08,9.2143250448086,0.538779142870165,0.662608193292243,0.123829050422078,4,156787741,R,II,ACCN5,TSS1500,opensea,TSS1500-opensea,,,,,,,0.1271861522200991
cg18265608,0.321020700701755,0.557928847715968,13.7428010633303,3.35695885918342e-37,7.02394164415517e-35,73.3942004056715,0.265776915062932,0.586797615764686,0.321020700701754,11,44087367,F,II,ACCS,TSS1500,shore,TSS1500-shore,chr11:44087518-44088165,,,,,,0.3595950562206033
cg08403064,-0.0327105332250186,0.809332315381445,-2.65876623988266,0.0080690381506333,0.0178316846364716,-4.39138841193907,0.839101253891985,0.806390720666965,-0.0327105332250204,11,44068709,R,II,ACCSL,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.0127331384224827
cg04265926,-0.0056433803405843,0.0309663074056023,-4.35119383251541,1.61182063423561e-05,5.8548488114341e-05,1.40751370569659,0.0361021895141197,0.0304588091735354,-0.0056433803405843,16,67694969,F,I,ACD,TSS1500,island,TSS1500-island,chr16:67693451-67695560,,,,,,-0.0059071139018848
cg02131967,0.306829392599971,0.421232538241573,11.8634176812128,4.31761199770374e-29,2.30039260953992e-27,54.8324092569546,0.141995716918578,0.448825109518549,0.306829392599971,17,61554106,R,I,ACE,TSS1500,island,TSS1500-island,chr17:61553834-61555063,,,,,,0.3940194556994801
cg19440035,-0.0646156368495456,0.343511934816965,-4.08326646150489,5.09396690891179e-05,0.0001716644261178,0.31225004045671,0.40231681295702,0.337701176107474,-0.0646156368495458,19,6333701,F,II,ACER1,TSS200,opensea,TSS200-opensea,,,,,,,-0.0619247186330838
cg02616710,-0.0559099013049346,0.235840533310912,-2.62987272047191,0.008778637791838,0.0192279148718753,-4.46687549397767,0.28672256579346,0.230812664488526,-0.0559099013049342,9,19408584,F,II,ACER2,TSS1500,island,TSS1500-island,chr9:19408498-19409285,,,,,,-0.0665590345256468
cg02208432,0.268952973417054,0.698221890913726,12.7289829733011,9.539126503533429e-33,9.14310085671795e-31,63.1964513964123,0.45345533596943,0.722408309386483,0.268952973417053,11,76571458,R,II,ACER3,TSS1500,shore,TSS1500-shore,chr11:76571963-76572291,,,,,,0.3189182212426238
cg07069514,0.0771034531889329,0.148746105101464,5.14337617246878,3.74763662325907e-07,1.69369152463652e-06,5.02205799050556,0.0785764156885144,0.155679868877447,0.0771034531889327,7,100494380,R,II,ACHE,TSS1500,island,TSS1500-island,chr7:100492217-100494941,,True,,,,0.0592209636158097
cg22171626,-0.0044149411789829,0.0172697262086121,-2.9564651151726,0.003244182506282,0.0078504980527824,-3.56693099505255,0.0212876403031542,0.0168726991241712,-0.004414941178983,17,40075284,F,I,ACLY,TSS200,island,TSS200-island,chr17:40074291-40075380,,,high-CpG:37328679-37328819,,,-0.0024303376153508
cg02499308,-0.179490721377186,0.632532895820249,-7.4410518335012,3.82398884777046e-13,3.21396690081876e-12,18.4947146857662,0.795882365275027,0.61639164389784,-0.179490721377187,2,135594780,F,II,ACMSD,TSS1500,opensea,TSS1500-opensea,,True,,,,,-0.2061996239747263
cg20642712,-0.162093959645559,0.475809273733486,-8.23047302921817,1.3367962028218202e-15,1.42447079870439e-14,24.0649212246068,0.623326438446891,0.461232478801331,-0.16209395964556,7,96745340,F,II,ACN9,TSS1500,shore,TSS1500-shore,chr7:96746767-96747190,,,,rs10273688,,-0.1782373125914357
cg13572911,0.0125343284703805,0.933960467814231,2.5830143212007,0.010048832919669,0.0216907638968513,-4.58758672348222,0.922553327155937,0.935087655626316,0.0125343284703788,9,32383291,F,II,ACO1,TSS1500,shore,TSS1500-shore,chr9:32384420-32384911,,,,,,0.0049915780831341
cg03907864,-0.0039191498372088,0.020113930733822,-2.93447598141859,0.0034793058770866,0.0083612199931611,-3.63073099520134,0.0236806390389077,0.0197614892016989,-0.0039191498372087,22,41865051,F,I,ACO2,TSS200,island,TSS200-island,chr22:41864420-41865443,,,,,,-0.0036682645821081
cg10266490,0.351519500839524,0.540236979130116,15.5515007793858,1.56660551744667e-45,1.59719465769926e-42,92.4879255221302,0.220328944193426,0.571848445032951,0.351519500839524,1,55013709,R,II,ACOT11,TSS200,opensea,TSS200-opensea,,,,,,,0.416942778098265
cg24966682,-0.0084565069515097,0.0370284401674673,-4.36563083610825,1.51225476385465e-05,5.51469314330522e-05,1.4683796776631,0.0447244698751363,0.0362679629236265,-0.0084565069515097,6,24666810,F,II,ACOT13,TSS1500,island,TSS1500-island,chr6:24666538-24667395,,,,rs35744230,,-0.0099588685132689
cg21233517,0.04890521766596,0.150506536966477,3.78744604934848,0.0001688143468168,0.0005220530804607,-0.820754022875127,0.10599927052947,0.15490448819543,0.0489052176659599,14,74058401,R,I,ACOT4,TSS200,island,TSS200-island,chr14:74058400-74059116,True,,,,,0.0233792345378498
cg25165880,-0.0691013434133936,0.225758286616937,-6.57155345875425,1.14860476914829e-10,7.58568318898662e-10,12.8973185164733,0.288645480442795,0.219544137029402,-0.0691013434133936,1,6454326,F,II,ACOT7,TSS1500,shore,TSS1500-shore,chr1:6452814-6454185,,,,,,-0.0562690027242496
cg08101264,0.0568876500934731,0.221035266602199,2.8923541616369,0.0039736138321694,0.0094303735938991,-3.75165485893018,0.169263412380441,0.226151062473914,0.0568876500934728,20,44486710,F,II,ACOT8,TSS1500,opensea,TSS1500-opensea,,,,,rs6032566,,0.0468382337331549
cg16587010,0.269293471357763,0.559794184675251,11.9784259862224,1.43849537972242e-29,8.23822734553927e-28,55.9240994929224,0.314717752108654,0.584011223466416,0.269293471357763,3,58523130,R,II,ACOX2,TSS1500,opensea,TSS1500-opensea,,True,,,,,0.3024505434516999
cg06768993,-0.167200807849851,0.378277197273569,-9.88561513680485,2.46016411710193e-21,4.74336839726492e-20,37.1184980003085,0.530441961252031,0.36324115340218,-0.167200807849851,4,8443412,F,II,ACOX3,TSS1500,shore,TSS1500-shore,chr4:8442433-8443113,,,,,,-0.1717248948046359
cg05739167,-0.13843477312073,0.488907374609644,-6.37782887383502,3.78598294817951e-10,2.37530763140582e-09,11.7306780493221,0.614892977485704,0.476458204364974,-0.138434773120729,2,111489847,R,II,ACOXL,TSS1500,shore,TSS1500-shore,chr2:111489977-111490884,,,,,,-0.1418593507507451
cg26398848,0.0712108412320376,0.218321055866054,3.35717767124557,0.0008413506087148,0.002293558924028,-2.32379962827379,0.153514067262796,0.224724908494834,0.0712108412320377,2,263559,R,II,ACP1,TSS1500,island,TSS1500-island,chr2:263400-265238,,,,,,0.0554581607872071
cg02874942,0.299319436895157,0.52575124996189,11.67011852352,2.7005511826611e-28,1.28099969445596e-26,53.0117481737919,0.253349028614859,0.552668465510016,0.299319436895156,19,11689649,R,I,ACP5,TSS1500,island,TSS1500-island,chr19:11689417-11689768,,True,,,,0.355541856005244
cg09264377,-0.0365924575568134,0.856228925505338,-3.32277332551069,0.0009499667600225,0.0025647848097076,-2.43649491883948,0.889530694432941,0.852938236876128,-0.0365924575568128,1,147143246,R,II,ACP6,TSS1500,shore,TSS1500-shore,chr1:147141842-147142918,,,,,,-0.0252921779093353
cg03774468,0.27247528529041,0.397380470305198,10.5256738548733,9.552395780912101e-24,2.4365442096128797e-22,42.6191935028285,0.149408358152415,0.421883643442825,0.27247528529041,3,140950104,R,I,ACPL2,TSS1500,island,TSS1500-island,chr3:140949911-140950963,,,,,,0.2968668587717885
cg19541865,-0.151694774403871,0.410184833516253,-7.85440760481104,2.08954778587029e-14,1.98449541750816e-13,21.3553699940806,0.548237991516899,0.396543217113027,-0.151694774403872,3,132035647,R,II,ACPP,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.156400069794325
cg14582544,0.148586899982696,0.83539551670443,10.3248003467187,5.59137153215799e-23,1.29917974631307e-21,40.867592735562,0.700170748015141,0.848757647997838,0.148586899982696,19,51293654,R,II,ACPT,TSS200,shore,TSS200-shore,chr19:51294876-51295098,,,,,,0.1607092789084836
cg26034629,-0.0941877351633149,0.789749943064139,-5.39132133201358,1.03600539910206e-07,5.00244392608572e-07,6.2663671404448,0.875467558158812,0.781279822995496,-0.0941877351633157,22,51175364,R,II,ACR,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.0935544258030181
cg12007596,0.106953719521558,0.284255333171749,3.69351290785908,0.0002430562817403,0.0007315762864903,-1.16361767350074,0.186919753894936,0.293873473416494,0.106953719521558,12,6756678,F,II,ACRBP,TSS200,island,TSS200-island,chr12:6756001-6756679,,,,,,0.1291188018947459
cg09588284,0.0429562843654976,0.842617374482864,4.24458497831028,2.56678907045854e-05,9.04986675274928e-05,0.963892062324146,0.803524065330091,0.846480349695589,0.0429562843654978,11,125551643,F,II,ACRV1,TSS1500,opensea,TSS1500-opensea,,,,,,,0.0463500937106996
cg27087809,-0.0190889601436063,0.929217778593788,-3.83273203170106,0.0001412201886139,0.0004427127291154,-0.652535418060237,0.946590105630954,0.927501145487348,-0.0190889601436061,15,78527410,F,II,ACSBG1,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.0111210776737189
cg27274989,0.16556137585218,0.753208917586484,10.1985252095093,1.6785512171328799e-22,3.69329372231533e-21,39.7781902458382,0.602536154670651,0.768097530522832,0.16556137585218,19,6135279,F,II,ACSBG2,TSS1500,opensea,TSS1500-opensea,,,,,,,0.1812262607072766
cg14672994,0.338282464021331,0.470499546812107,14.8938629070025,1.88387070944429e-42,1.0609604494707901e-39,85.4265156952895,0.16263816768478,0.500920631706112,0.338282464021332,17,48503057,R,II,ACSF2,TSS1500,island,TSS1500-island,chr17:48503056-48503887,,,,,,0.3878347746314085
cg05521982,-0.0687135854910366,0.248887013726465,-4.08822566792974,4.98943285392436e-05,0.0001683603540057,0.33192892371789,0.311421319946725,0.242707734455688,-0.0687135854910363,16,89159988,R,II,ACSF3,TSS1500,shore,TSS1500-shore,chr16:89160018-89160706,,,,,,-0.0849656050639997
cg07942479,-0.0173560084669341,0.1169337094875,-2.66171320432773,0.0079996382620334,0.0176959898885046,-4.38364399434374,0.132728925826112,0.115372917359178,-0.0173560084669341,4,185747981,R,I,ACSL1,TSS1500,shore,TSS1500-shore,chr4:185746557-185747827,,,,,,-0.0059858668583716
cg04214573,0.120287681661301,0.202730974027718,5.24848327962524,2.18652154590269e-07,1.0165855185332e-06,5.54306396294607,0.0932605299258862,0.213548211587187,0.120287681661301,10,114135847,R,II,ACSL5,TSS200,opensea,TSS200-opensea,,,True,low-CpG:114125830-114126134,,,0.1133103488969579
cg07870237,0.291290263181629,0.483045227212785,12.3974663426427,2.49233405047032e-31,1.88316636163323e-29,59.9534066417281,0.217950131583462,0.50924039476509,0.291290263181628,5,131348431,F,II,ACSL6,TSS1500,shore,TSS1500-shore,chr5:131346892-131347776,True,,,,,0.320612528491921
cg21343895,-0.0936516340124471,0.716694581875594,-3.83827021591082,0.0001381542204239,0.00043383868661,-0.631833209457788,0.801924306354549,0.708272672342101,-0.093651634012448,12,7456343,F,II,ACSM4,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.1251129727167054
cg06686156,0.1922321307272,0.768026631125713,12.5928415046857,3.66370455342432e-32,3.18021220932394e-30,61.8588991910332,0.593081562514267,0.785313693241468,0.1922321307272,16,20420222,R,II,ACSM5,TSS1500,opensea,TSS1500-opensea,,,,,,,0.2127686798015757
cg06342430,-0.121160545910448,0.799431632642249,-7.17219492493945,2.37038811489751e-12,1.8495920217407397e-11,16.702075587953,0.909696446006795,0.788535900096346,-0.121160545910449,20,33461536,R,II,ACSS2,TSS1500,shore,TSS1500-shore,chr20:33460430-33460866,,,,,,-0.120632246720211
cg11659501,0.350236312650476,0.487936325708049,12.3687981011739,3.2975056741312904e-31,2.44296597506215e-29,59.675217666783,0.169196084339091,0.519432396989566,0.350236312650476,12,81471678,R,II,ACSS3,TSS200,island,TSS200-island,chr12:81471569-81472119,,,,,,0.4012260004051562
cg04900080,0.152645949613639,0.273634710558111,6.74389333359538,3.8793920481010396e-11,2.68586750608387e-10,13.9602336359494,0.134715914686705,0.287361864300345,0.152645949613639,1,229570665,R,I,ACTA1,TSS1500,island,TSS1500-island,chr1:229567206-229570684,True,,,,rs77278133,0.1812158636099902
cg26479099,0.0999890263751302,0.836093777502234,7.27745443984461,1.16781267684431e-12,9.38212928635649e-12,17.3974260068414,0.745096570045729,0.845085596420861,0.0999890263751317,10,90712948,F,II,ACTA2,TSS1500,opensea,TSS1500-opensea,,,,,rs80007773,,0.1116984431216694
cg04490349,0.0839174172560843,0.448319358930444,4.83601102475129,1.71792199338013e-06,7.14141419816318e-06,3.5536951436207,0.371948472003144,0.455865889259228,0.0839174172560842,7,5571608,F,I,ACTB,TSS1500,shore,TSS1500-shore,chr7:5569062-5570594,,,,rs2966449,,0.0916900050613019
cg26657920,-0.11193016003469,0.737980317350473,-5.38140016595101,1.09176795691192e-07,5.2586718421362e-07,6.21556238120974,0.839844815511541,0.72791465547685,-0.111930160034691,5,56778977,R,II,ACTBL2,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.1041619563427826
cg08190298,0.133038260016899,0.746871591889702,7.8694918301479,1.87492643630402e-14,1.78856581375296e-13,21.4621131120672,0.625797204176483,0.75883546419338,0.133038260016898,15,35088160,R,II,ACTC1,TSS1500,opensea,TSS1500-opensea,,True,True,,,,0.136434934201529
cg12475128,-0.0046498574459689,0.0263002311626762,-3.09404952950544,0.002073849025995,0.0052305736982063,-3.15727563908645,0.0305319359606264,0.0258820785146574,-0.0046498574459689,17,79479987,F,I,ACTG1,TSS200,island,TSS200-island,chr17:79478235-79482426,,,,,,-0.0059045648727807
cg24691835,0.0178207735401898,0.83942486765749,2.28173425357511,0.022882731519564,0.0450549173927617,-5.31298272947429,0.823206681665879,0.841027455206069,0.01782077354019,2,74119781,F,II,ACTG2,TSS1500,opensea,TSS1500-opensea,,,,,,,0.0121904525859572
cg05729836,-0.126446893299882,0.756614353604097,-6.40684109829317,3.1725528519397203e-10,2.00549501060942e-09,11.9034815332725,0.871690123405787,0.745243230105906,-0.126446893299881,7,100255435,F,II,ACTL6B,TSS1500,shore,TSS1500-shore,chr7:100253782-100254150,,,,,,-0.1223482798517358
cg19863405,-0.0386399842758,0.875798009481411,-3.51672423078707,0.0004726474777652,0.0013508189008278,-1.78664292846821,0.910963175027375,0.872323190751573,-0.0386399842758016,9,111619070,F,II,ACTL7B,TSS1500,shore,TSS1500-shore,chr9:111617320-111618144,,,,,,-0.0222356265866181
cg02339243,-0.208961081707601,0.576308503853817,-9.82663366732785,4.05499809345324e-21,7.64743612265678e-20,36.6236368745062,0.76647812137908,0.557517039671479,-0.208961081707602,19,8810253,F,II,ACTL9,TSS1500,shore,TSS1500-shore,chr19:8807813-8808794,,,,,,-0.224819671761438
cg13009711,-0.0067691536681153,0.0321872438727173,-4.10184287147689,4.71278258505992e-05,0.0001596596371277,0.38607968219753,0.0383476607001748,0.0315785070320595,-0.0067691536681153,14,69446137,F,I,ACTN1,TSS200,island,TSS200-island,chr14:69444639-69446826,,,high-CpG:68515194-68515914,,,-0.0080677544548095
cg10372476,0.186974242388729,0.399207290162905,6.01038719034458,3.3541492629100504e-09,1.90530851520969e-08,9.6011602928451,0.229047278204816,0.416021520593546,0.18697424238873,1,236849473,R,II,ACTN2,TSS1500,island,TSS1500-island,chr1:236849472-236850323,,,,,rs75163151,0.2202751339036843
cg01806972,0.176407732912805,0.321219615224071,7.15538507679632,2.65209349121879e-12,2.05887501416419e-11,16.5918067510207,0.160675887069612,0.337083619982416,0.176407732912805,11,66314378,R,I,ACTN3,TSS200,island,TSS200-island,chr11:66314207-66314455,,,,,,0.1936806504731626
cg13711528,0.007550392029837,0.0474372182136695,2.35732937094182,0.0187530705278428,0.0377974042631359,-5.13924243966412,0.0405658182728466,0.0481162103026836,0.007550392029837,19,39138322,R,I,ACTN4,TSS200,island,TSS200-island,chr19:39138062-39138570,,,high-CpG:43830055-43830231,,,0.0036128237460562
cg19402613,-0.0062689832391468,0.0293640272011956,-5.03620717105693,6.43024032334162e-07,2.82145646770167e-06,4.50070379636287,0.0350692529548076,0.0288002697156608,-0.0062689832391468,2,98280745,F,I,ACTR1B,TSS200,island,TSS200-island,chr2:98280063-98280871,,,,,,-0.0043949086028077
cg26540127,-0.0043159199073531,0.0463457754538771,-2.9045998192247,0.0038236933424556,0.0091078995935046,-3.7166746982304,0.0502735730674036,0.0459576531600504,-0.0043159199073531,2,114647103,R,II,ACTR3,TSS1500,shore,TSS1500-shore,chr2:114647669-114648312,,,,,,-0.0035420421083222
cg07998951,-0.115458689765546,0.349992550831819,-6.66127981593225,6.545981116762939e-11,4.4278382976999803e-10,13.4477857854163,0.455068264899024,0.339609575133478,-0.115458689765546,7,152456579,R,II,ACTR3B,TSS1500,shore,TSS1500-shore,chr7:152456740-152457511,,,,,,-0.1333486311571275
cg21577356,0.223400034711355,0.655446021148626,10.8157997105377,7.159406488851241e-25,2.10504456282789e-23,45.1885311481101,0.45213591761635,0.675535952327705,0.223400034711355,7,150021488,F,II,ACTR3C,TSS1500,shore,TSS1500-shore,chr7:150019950-150020752,,True,,,,0.2441882958655476
cg00986050,0.0038981856049188,0.0510116429245636,2.41626014607013,0.0160024992912548,0.0328301035902741,-4.99995287935482,0.04746401357908,0.0513621991839987,0.0038981856049187,20,37376913,F,II,ACTR5,TSS200,island,TSS200-island,chr20:37376621-37377430,,,,,,0.005306583559431
cg12056857,-0.0089435397255289,0.0549349849315025,-2.45349099790881,0.0144540203232007,0.029993351842786,-4.91021790511273,0.0630742495018581,0.0541307097763291,-0.008943539725529,12,100593408,R,I,ACTR6,TSS1500,island,TSS1500-island,chr12:100593253-100593814,True,,,,,-0.0147929261499441
